date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,lap_number,meeting_key,segments_sector_1,segments_sector_2,segments_sector_3,session_key,st_speed
2025-03-15T02:31:24.586000+00:00,31,38.927,24.409,93.03,183,217,False,156.366,17,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,185
2025-03-15T02:31:41.887000+00:00,6,40.633,23.736,87.02,243,292,False,151.389,17,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,215
2025-03-15T02:33:45.876000+00:00,22,35.755,24.69,,198,217,False,,17,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,247
2025-03-15T02:33:53.550000+00:00,63,30.795,19.146,,274,298,False,,17,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,250
2025-03-15T02:24:36.268000+00:00,55,48.749,19.081,41.022,245,319,True,108.852,18,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,64
2025-03-15T02:25:04.367000+00:00,10,51.643,34.136,67.877,149,156,False,153.656,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9688,249
2025-03-15T02:25:27.872000+00:00,14,38.443,24.638,72.788,235,228,False,135.869,18,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9688,252
2025-03-15T02:25:33.862000+00:00,18,42.387,23.281,43.656,188,258,False,109.324,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,251
2025-03-15T02:25:41.953000+00:00,16,41.997,34.113,68.35,150,183,False,144.46,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9688,310
2025-03-15T02:26:35.060000+00:00,23,33.015,23.353,57.214,232,221,False,113.582,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9688,277
2025-03-15T02:26:53.955000+00:00,44,36.834,35.57,45.265,151,105,False,117.669,18,1254,"[2051, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,326
2025-03-15T02:29:31.490000+00:00,4,63.358,23.207,42.762,213,230,True,129.327,18,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,203
2025-03-15T02:29:47.071000+00:00,12,46.979,24.934,42.874,195,211,True,114.787,18,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,109
2025-03-15T02:32:18.646000+00:00,1,46.886,19.282,,253,272,False,,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,244
2025-03-15T02:32:42.392000+00:00,5,32.76,19.822,,253,282,False,,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,222
2025-03-15T02:33:30.375000+00:00,7,39.266,17.7,,287,309,False,,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,247
2025-03-15T02:34:00.873000+00:00,31,30.89,20.044,,236,296,False,,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,256
2025-03-15T02:34:13.309000+00:00,6,42.685,27.149,,228,230,False,,18,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,245
2025-03-15T02:26:21.878000+00:00,55,26.603,17.258,32.732,288,325,False,76.593,19,1254,"[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9688,324
2025-03-15T02:27:23.171000+00:00,18,26.836,17.333,33.159,286,324,False,77.328,19,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",9688,323
2025-03-15T02:27:40.228000+00:00,10,55.774,27.886,45.686,160,237,True,129.346,19,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,123
2025-03-15T02:27:45.863000+00:00,14,42.216,20.657,53.521,220,298,True,116.394,19,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2051, 2049]",9688,201
2025-03-15T02:28:08.487000+00:00,16,46.36,21.629,43.082,238,237,True,111.071,19,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,133
2025-03-15T02:28:33.445000+00:00,23,56.813,22.067,38.193,204,290,True,117.073,19,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,222
2025-03-15T02:28:51.705000+00:00,44,27.632,20.888,40.94,242,281,False,89.46,19,1254,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,321
2025-03-15T02:31:38.203000+00:00,4,33.891,21.685,94.275,233,243,False,149.851,19,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,227
2025-03-15T02:31:39.349000+00:00,12,35.746,21.0,,225,218,False,,19,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,209
2025-03-15T02:27:38.364000+00:00,55,31.69,20.099,50.007,232,299,False,101.796,20,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9688,291
2025-03-15T02:28:40.471000+00:00,18,40.95,24.055,43.365,160,229,False,108.37,20,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,262
2025-03-15T02:29:40.293000+00:00,14,26.976,17.438,35.436,286,329,False,79.85,20,1254,"[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",9688,325
2025-03-15T02:29:47.547000+00:00,10,26.66,17.364,32.695,282,320,False,76.719,20,1254,"[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 0]",9688,323
2025-03-15T02:29:57.573000+00:00,16,26.549,17.139,32.585,289,326,False,76.273,20,1254,"[2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2048, 2048, 2048, 2048]",9688,326
2025-03-15T02:30:21.079000+00:00,44,28.408,18.057,77.778,287,293,False,124.243,20,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,
2025-03-15T02:30:25.690000+00:00,23,34.149,21.753,75.417,216,242,False,131.319,20,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9688,273
2025-03-15T02:34:07.979000+00:00,4,30.582,25.557,,241,238,False,,20,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,257
2025-03-15T02:34:18.645000+00:00,12,29.829,25.058,,276,225,False,,20,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9688,261
2025-03-15T05:00:03.471000+00:00,31,,19.465,37.924,257,295,True,,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049]","[2051, 2051, 2051, 2051, 2051, 2051, 2051, 2051]",9689,162
2025-03-15T05:00:11.094000+00:00,87,,33.462,,98,159,True,,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",[2049],9689,156
2025-03-15T05:00:20.317000+00:00,63,,19.626,39.659,265,307,True,,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]",9689,104
2025-03-15T05:00:28.784000+00:00,7,61.845,19.9,44.391,257,305,True,126.136,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,112
2025-03-15T05:00:38.159000+00:00,27,53.65,20.891,41.731,251,284,True,116.272,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,123
2025-03-15T05:00:39.954000+00:00,55,57.903,19.445,44.438,265,282,True,121.786,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,53
2025-03-15T05:00:48.258000+00:00,5,58.144,19.397,41.586,249,300,True,119.127,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,132
2025-03-15T05:01:01.593000+00:00,14,60.576,18.736,41.029,264,310,True,120.341,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]",9689,135
2025-03-15T05:01:18.897000+00:00,30,61.606,23.679,39.136,243,113,True,124.421,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,153
2025-03-15T05:01:29.919000+00:00,23,51.597,18.751,40.951,274,301,True,111.299,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,173
2025-03-15T05:01:38.804000+00:00,18,49.801,18.997,38.873,260,314,True,107.671,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,147
2025-03-15T05:01:53.049000+00:00,10,49.586,20.258,38.03,246,302,True,107.874,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,169
2025-03-15T05:01:56.682000+00:00,12,60.679,22.375,41.654,203,135,True,124.708,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,106
2025-03-15T05:02:04.134000+00:00,16,58.882,23.741,39.966,258,291,True,122.589,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,49
2025-03-15T05:02:10.783000+00:00,44,70.077,22.176,38.79,248,260,True,131.043,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,128
2025-03-15T05:02:39.666000+00:00,4,48.877,24.492,37.052,240,171,True,110.421,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,53
2025-03-15T05:03:23.440000+00:00,81,42.719,19.397,44.358,259,309,True,106.474,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,152
2025-03-15T05:04:18.324000+00:00,1,40.011,21.33,37.466,269,267,True,98.807,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,182
2025-03-15T05:06:11.792000+00:00,6,49.706,20.338,47.061,244,302,True,117.105,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,160
2025-03-15T05:06:22.327000+00:00,22,59.055,22.07,42.651,213,283,True,123.776,1,1254,"[2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,107
2025-03-15T05:01:41.035000+00:00,31,27.066,17.337,33.114,288,323,False,77.517,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049]","[2051, 2049, 2051, 2051, 2051, 2051, 2049, 2049]",9689,315
2025-03-15T05:02:03.487000+00:00,63,26.777,17.431,33.002,289,323,False,77.21,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2051, 2051]",9689,322
2025-03-15T05:02:20.111000+00:00,7,26.74,17.282,32.977,288,324,False,76.999,2,1254,"[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]",9689,321
2025-03-15T05:02:28.119000+00:00,27,26.605,17.309,33.011,289,328,False,76.925,2,1254,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2051]","[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,323
2025-03-15T05:02:36.443000+00:00,55,27.029,17.351,33.27,288,326,False,77.65,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2048]",9689,323
2025-03-15T05:02:41.927000+00:00,5,30.492,23.848,54.675,206,223,False,109.015,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2064, 2064]",9689,325
2025-03-15T05:02:49.459000+00:00,14,26.495,17.304,32.747,289,324,False,76.546,2,1254,"[2049, 2051, 2051, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2051, 2048]",9689,324
2025-03-15T05:03:04.703000+00:00,30,26.819,17.362,32.913,291,329,False,77.094,2,1254,"[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2048]",9689,327
2025-03-15T05:03:10.960000+00:00,23,26.756,17.281,32.926,289,327,False,76.963,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2051, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 0]",9689,323
2025-03-15T05:03:18.056000+00:00,18,26.697,17.289,32.964,290,324,False,76.95,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 0]",9689,325
2025-03-15T05:03:33.038000+00:00,10,26.64,17.369,32.83,288,323,False,76.839,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2048]",9689,322
2025-03-15T05:03:52.138000+00:00,12,26.892,17.476,33.081,283,323,False,77.449,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",9689,324
2025-03-15T05:04:02.185000+00:00,16,26.558,17.265,32.63,290,323,False,76.453,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]",9689,324
2025-03-15T05:04:13.200000+00:00,44,26.49,17.391,32.863,290,319,False,76.744,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2049, 2049, 2049, 2048, 0]",9689,323
2025-03-15T05:04:26.041000+00:00,4,26.383,17.285,32.335,290,322,False,76.003,2,1254,"[2049, 2049, 2049, 2051, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2051, 2048, 2048]",9689,324
2025-03-15T05:05:07.673000+00:00,81,26.452,17.204,32.501,290,322,False,76.157,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049]","[2051, 2051, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2051, 2049, 2049, 2049]",9689,321
2025-03-15T05:05:55.056000+00:00,1,26.366,17.171,32.481,291,327,False,76.018,2,1254,"[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2048, 0]",9689,328
2025-03-15T05:08:04.387000+00:00,6,26.65,17.221,32.854,289,328,False,76.725,2,1254,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",9689,327
2025-03-15T05:08:21.141000+00:00,22,26.69,17.234,32.828,289,328,False,76.752,2,1254,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",9689,327
2025-03-15T05:02:58.626000+00:00,31,32.754,23.633,,134,195,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,271
2025-03-15T05:03:20.799000+00:00,63,35.312,21.941,,241,289,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,232
2025-03-15T05:03:37.221000+00:00,7,36.122,24.182,,216,228,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,275
2025-03-15T05:03:45.153000+00:00,27,35.788,21.248,,246,268,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,232
2025-03-15T05:03:54.121000+00:00,55,37.899,26.6,,221,247,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,237
2025-03-15T05:04:06.177000+00:00,14,34.049,21.436,,186,237,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,262
2025-03-15T05:04:21.854000+00:00,30,36.238,20.969,,250,261,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,278
2025-03-15T05:04:27.890000+00:00,23,41.026,22.838,,220,251,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,242
2025-03-15T05:04:32.962000+00:00,5,50.758,23.424,,210,265,True,,3,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,56
2025-03-15T05:04:34.988000+00:00,18,35.543,22.971,,215,243,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,240
2025-03-15T05:04:49.848000+00:00,10,39.233,22.133,,236,236,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,238
2025-03-15T05:05:09.638000+00:00,12,40.633,23.383,,178,258,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,270
2025-03-15T05:05:18.735000+00:00,16,38.091,21.577,62.517,236,214,False,122.185,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9689,226
2025-03-15T05:05:29.863000+00:00,44,38.912,22.17,79.372,228,265,False,140.454,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9689,191
2025-03-15T05:05:42.149000+00:00,4,37.18,23.115,62.055,227,236,False,122.35,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9689,272
2025-03-15T05:06:23.924000+00:00,81,42.024,22.928,52.312,209,241,False,117.264,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9689,148
2025-03-15T05:07:11.022000+00:00,1,37.899,23.269,,171,264,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,251
2025-03-15T05:09:21.266000+00:00,6,34.152,19.715,,258,302,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,106
2025-03-15T05:09:38.066000+00:00,22,36.441,20.573,,175,256,False,,3,1254,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,241
2025-03-15T05:05:24.168000+00:00,7,38.348,23.06,46.541,213,222,False,107.949,4,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,161
2025-03-15T05:05:51.750000+00:00,55,45.125,24.914,53.059,211,249,False,123.098,4,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,91
2025-03-15T05:06:12.651000+00:00,23,39.183,22.548,40.756,196,269,False,102.487,4,1254,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,221
2025-03-15T05:06:16.709000+00:00,63,51.163,21.857,,240,258,True,,4,1254,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",9689,102
